ID,P1
1,V_1097
2,V_1057
3,V_1005
4,V_1039
5,V_1088
6,V_1070
7,V_1087
8,V_1064
9,V_1002
10,V_1049
11,V_1037
12,V_1040
13,V_1019
14,V_1050
15,V_1059
16,V_1079
17,V_1091
18,V_1014
19,V_1051
20,V_1025
21,V_1081
22,V_1016
23,V_1021
24,V_1030
25,V_1060
26,V_1012
27,V_1069
28,V_1076
29,V_1098
30,V_1010
31,V_1018
32,V_1046
33,V_1029
34,V_1020
35,V_1044
36,V_1083
37,V_1048
38,V_1007
39,V_1090
40,V_1013
41,V_1067
42,V_1017
43,V_1006
44,V_1096
45,V_1063
46,V_1038
47,V_1099
48,V_1003
49,V_1100
50,V_1047
51,V_1011
52,V_1004
53,V_1054
54,V_1077
55,V_1058
56,V_1084
57,V_1068
58,V_1071
59,V_1065
60,V_1034
61,V_1041
62,V_1056
63,V_1080
64,V_1094
65,V_1024
66,V_1086
67,V_1095
68,V_1053
69,V_1042
70,V_1078
71,V_1015
72,V_1072
73,V_1066
74,V_1062
75,V_1023
76,V_1092
77,V_1028
78,V_1009
79,V_1093
80,V_1043
81,V_1075
82,V_1027
83,V_1055
84,V_1022
85,V_1032
86,V_1026
87,V_1061
88,V_1035
89,V_1085
90,V_1052
91,V_1082
92,V_1089
93,V_1033
94,V_1036
95,V_1001
96,V_1045
97,V_1031
98,V_1073
99,V_1074
100,V_1008
101,V_1097
102,V_1057
103,V_1005
104,V_1039
105,V_1088
106,V_1070
107,V_1087
108,V_1064
109,V_1002
110,V_1049
111,V_1037
112,V_1040
113,V_1019
114,V_1050
115,V_1059
116,V_1079
117,V_1091
118,V_1014
119,V_1051
120,V_1025
121,V_1081
122,V_1016
123,V_1021
124,V_1030
125,V_1060
126,V_1012
127,V_1069
128,V_1076
129,V_1098
130,V_1010
131,V_1018
132,V_1046
133,V_1029
134,V_1020
135,V_1044
136,V_1083
137,V_1048
138,V_1007
139,V_1090
140,V_1013
141,V_1067
142,V_1017
143,V_1006
144,V_1096
145,V_1063
146,V_1038
147,V_1099
148,V_1003
149,V_1100
150,V_1047
151,V_1011
152,V_1004
153,V_1054
154,V_1077
155,V_1058
156,V_1084
157,V_1068
158,V_1071
159,V_1065
160,V_1034
161,V_1041
162,V_1056
163,V_1080
164,V_1094
165,V_1024
166,V_1086
167,V_1095
168,V_1053
169,V_1042
170,V_1078
171,V_1015
172,V_1072
173,V_1066
174,V_1062
175,V_1023
176,V_1092
177,V_1028
178,V_1009
179,V_1093
180,V_1043
181,V_1075
182,V_1027
183,V_1055
184,V_1022
185,V_1032
186,V_1026
187,V_1061
188,V_1035
189,V_1085
190,V_1052
191,V_1082
192,V_1089
193,V_1033
194,V_1036
195,V_1001
196,V_1045
197,V_1031
198,V_1073
199,V_1074
200,V_1008
201,V_1097
202,V_1057
203,V_1005
204,V_1039
205,V_1088
206,V_1070
207,V_1087
208,V_1064
209,V_1002
210,V_1049
211,V_1037
212,V_1040
213,V_1019
214,V_1050
215,V_1059
216,V_1079
217,V_1091
218,V_1014
219,V_1051
220,V_1025
221,V_1081
222,V_1016
223,V_1021
224,V_1030
225,V_1060
226,V_1012
227,V_1069
228,V_1076
229,V_1098
230,V_1010
231,V_1018
232,V_1046
233,V_1029
234,V_1020
235,V_1044
236,V_1083
237,V_1048
238,V_1007
239,V_1090
240,V_1013
241,V_1067
242,V_1017
243,V_1006
244,V_1096
245,V_1063
246,V_1038
247,V_1099
248,V_1003
249,V_1100
250,V_1047
251,V_1011
252,V_1004
253,V_1054
254,V_1077
255,V_1058
256,V_1084
257,V_1068
258,V_1071
259,V_1065
260,V_1034
261,V_1041
262,V_1056
263,V_1080
264,V_1094
265,V_1024
266,V_1086
267,V_1095
268,V_1053
269,V_1042
270,V_1078
271,V_1015
272,V_1072
273,V_1066
274,V_1062
275,V_1023
276,V_1092
277,V_1028
278,V_1009
279,V_1093
280,V_1043
281,V_1075
282,V_1027
283,V_1055
284,V_1022
285,V_1032
286,V_1026
287,V_1061
288,V_1035
289,V_1085
290,V_1052
291,V_1082
292,V_1089
293,V_1033
294,V_1036
295,V_1001
296,V_1045
297,V_1031
298,V_1073
299,V_1074
300,V_1008
301,V_1097
302,V_1057
303,V_1005
304,V_1039
305,V_1088
306,V_1070
307,V_1087
308,V_1064
309,V_1002
310,V_1049
311,V_1037
312,V_1040
313,V_1019
314,V_1050
315,V_1059
316,V_1079
317,V_1091
318,V_1014
319,V_1051
320,V_1025
321,V_1081
322,V_1016
323,V_1021
324,V_1030
325,V_1060
326,V_1012
327,V_1069
328,V_1076
329,V_1098
330,V_1010
331,V_1018
332,V_1046
333,V_1029
334,V_1020
335,V_1044
336,V_1083
337,V_1048
338,V_1007
339,V_1090
340,V_1013
341,V_1067
342,V_1017
343,V_1006
344,V_1096
345,V_1063
346,V_1038
347,V_1099
348,V_1003
349,V_1100
350,V_1047
351,V_1011
352,V_1004
353,V_1054
354,V_1077
355,V_1058
356,V_1084
357,V_1068
358,V_1071
359,V_1065
360,V_1034
361,V_1041
362,V_1056
363,V_1080
364,V_1094
365,V_1024
366,V_1086
367,V_1095
368,V_1053
369,V_1042
370,V_1078
371,V_1015
372,V_1072
373,V_1066
374,V_1062
375,V_1023
376,V_1092
377,V_1028
378,V_1009
379,V_1093
380,V_1043
381,V_1075
382,V_1027
383,V_1055
384,V_1022
385,V_1032
386,V_1026
387,V_1061
388,V_1035
389,V_1085
390,V_1052
391,V_1082
392,V_1089
393,V_1033
394,V_1036
395,V_1001
396,V_1045
397,V_1031
398,V_1073
399,V_1074
400,V_1008
401,V_1097
402,V_1057
403,V_1005
404,V_1039
405,V_1088
406,V_1070
407,V_1087
408,V_1064
409,V_1002
410,V_1049
411,V_1037
412,V_1040
413,V_1019
414,V_1050
415,V_1059
416,V_1079
417,V_1091
418,V_1014
419,V_1051
420,V_1025
421,V_1081
422,V_1016
423,V_1021
424,V_1030
425,V_1060
426,V_1012
427,V_1069
428,V_1076
429,V_1098
430,V_1010
431,V_1018
432,V_1046
433,V_1029
434,V_1020
435,V_1044
436,V_1083
437,V_1048
438,V_1007
439,V_1090
440,V_1013
441,V_1067
442,V_1017
443,V_1006
444,V_1096
445,V_1063
446,V_1038
447,V_1099
448,V_1003
449,V_1100
450,V_1047
451,V_1011
452,V_1004
453,V_1054
454,V_1077
455,V_1058
456,V_1084
457,V_1068
458,V_1071
459,V_1065
460,V_1034
461,V_1041
462,V_1056
463,V_1080
464,V_1094
465,V_1024
466,V_1086
467,V_1095
468,V_1053
469,V_1042
470,V_1078
471,V_1015
472,V_1072
473,V_1066
474,V_1062
475,V_1023
476,V_1092
477,V_1028
478,V_1009
479,V_1093
480,V_1043
481,V_1075
482,V_1027
483,V_1055
484,V_1022
485,V_1032
486,V_1026
487,V_1061
488,V_1035
489,V_1085
490,V_1052
491,V_1082
492,V_1089
493,V_1033
494,V_1036
495,V_1001
496,V_1045
497,V_1031
498,V_1073
499,V_1074
500,V_1008
501,V_501
502,V_502
503,V_503
504,V_504
505,V_505
506,V_506
507,V_507
508,V_508
509,V_509
510,V_510
511,V_511
512,V_512
513,V_513
514,V_514
515,V_515
516,V_516
517,V_517
518,V_518
519,V_519
520,V_520
521,V_521
522,V_522
523,V_523
524,V_524
525,V_525
526,V_526
527,V_527
528,V_528
529,V_529
530,V_530
531,V_531
532,V_532
533,V_533
534,V_534
535,V_535
536,V_536
537,V_537
538,V_538
539,V_539
540,V_540
541,V_541
542,V_542
543,V_543
544,V_544
545,V_545
546,V_546
547,V_547
548,V_548
549,V_549
550,V_550
551,V_551
552,V_552
553,V_553
554,V_554
555,V_555
556,V_556
557,V_557
558,V_558
559,V_559
560,V_560
561,V_561
562,V_562
563,V_563
564,V_564
565,V_565
566,V_566
567,V_567
568,V_568
569,V_569
570,V_570
571,V_571
572,V_572
573,V_573
574,V_574
575,V_575
576,V_576
577,V_577
578,V_578
579,V_579
580,V_580
581,V_581
582,V_582
583,V_583
584,V_584
585,V_585
586,V_586
587,V_587
588,V_588
589,V_589
590,V_590
591,V_591
592,V_592
593,V_593
594,V_594
595,V_595
596,V_596
597,V_597
598,V_598
599,V_599
600,V_600
601,V_601
602,V_602
603,V_603
604,V_604
605,V_605
606,V_606
607,V_607
608,V_608
609,V_609
610,V_610
611,V_611
612,V_612
613,V_613
614,V_614
615,V_615
616,V_616
617,V_617
618,V_618
619,V_619
620,V_620
621,V_621
622,V_622
623,V_623
624,V_624
625,V_625
626,V_626
627,V_627
628,V_628
629,V_629
630,V_630
631,V_631
632,V_632
633,V_633
634,V_634
635,V_635
636,V_636
637,V_637
638,V_638
639,V_639
640,V_640
641,V_641
642,V_642
643,V_643
644,V_644
645,V_645
646,V_646
647,V_647
648,V_648
649,V_649
650,V_650
651,V_651
652,V_652
653,V_653
654,V_654
655,V_655
656,V_656
657,V_657
658,V_658
659,V_659
660,V_660
661,V_661
662,V_662
663,V_663
664,V_664
665,V_665
666,V_666
667,V_667
668,V_668
669,V_669
670,V_670
671,V_671
672,V_672
673,V_673
674,V_674
675,V_675
676,V_676
677,V_677
678,V_678
679,V_679
680,V_680
681,V_681
682,V_682
683,V_683
684,V_684
685,V_685
686,V_686
687,V_687
688,V_688
689,V_689
690,V_690
691,V_691
692,V_692
693,V_693
694,V_694
695,V_695
696,V_696
697,V_697
698,V_698
699,V_699
700,V_700
701,V_701
702,V_702
703,V_703
704,V_704
705,V_705
706,V_706
707,V_707
708,V_708
709,V_709
710,V_710
711,V_711
712,V_712
713,V_713
714,V_714
715,V_715
716,V_716
717,V_717
718,V_718
719,V_719
720,V_720
721,V_721
722,V_722
723,V_723
724,V_724
725,V_725
726,V_726
727,V_727
728,V_728
729,V_729
730,V_730
731,V_731
732,V_732
733,V_733
734,V_734
735,V_735
736,V_736
737,V_737
738,V_738
739,V_739
740,V_740
741,V_741
742,V_742
743,V_743
744,V_744
745,V_745
746,V_746
747,V_747
748,V_748
749,V_749
750,V_750
751,V_751
752,V_752
753,V_753
754,V_754
755,V_755
756,V_756
757,V_757
758,V_758
759,V_759
760,V_760
761,V_761
762,V_762
763,V_763
764,V_764
765,V_765
766,V_766
767,V_767
768,V_768
769,V_769
770,V_770
771,V_771
772,V_772
773,V_773
774,V_774
775,V_775
776,V_776
777,V_777
778,V_778
779,V_779
780,V_780
781,V_781
782,V_782
783,V_783
784,V_784
785,V_785
786,V_786
787,V_787
788,V_788
789,V_789
790,V_790
791,V_791
792,V_792
793,V_793
794,V_794
795,V_795
796,V_796
797,V_797
798,V_798
799,V_799
800,V_800
801,V_801
802,V_802
803,V_803
804,V_804
805,V_805
806,V_806
807,V_807
808,V_808
809,V_809
810,V_810
811,V_811
812,V_812
813,V_813
814,V_814
815,V_815
816,V_816
817,V_817
818,V_818
819,V_819
820,V_820
821,V_821
822,V_822
823,V_823
824,V_824
825,V_825
826,V_826
827,V_827
828,V_828
829,V_829
830,V_830
831,V_831
832,V_832
833,V_833
834,V_834
835,V_835
836,V_836
837,V_837
838,V_838
839,V_839
840,V_840
841,V_841
842,V_842
843,V_843
844,V_844
845,V_845
846,V_846
847,V_847
848,V_848
849,V_849
850,V_850
851,V_851
852,V_852
853,V_853
854,V_854
855,V_855
856,V_856
857,V_857
858,V_858
859,V_859
860,V_860
861,V_861
862,V_862
863,V_863
864,V_864
865,V_865
866,V_866
867,V_867
868,V_868
869,V_869
870,V_870
871,V_871
872,V_872
873,V_873
874,V_874
875,V_875
876,V_876
877,V_877
878,V_878
879,V_879
880,V_880
881,V_881
882,V_882
883,V_883
884,V_884
885,V_885
886,V_886
887,V_887
888,V_888
889,V_889
890,V_890
891,V_891
892,V_892
893,V_893
894,V_894
895,V_895
896,V_896
897,V_897
898,V_898
899,V_899
900,V_900
901,V_901
902,V_902
903,V_903
904,V_904
905,V_905
906,V_906
907,V_907
908,V_908
909,V_909
910,V_910
911,V_911
912,V_912
913,V_913
914,V_914
915,V_915
916,V_916
917,V_917
918,V_918
919,V_919
920,V_920
921,V_921
922,V_922
923,V_923
924,V_924
925,V_925
926,V_926
927,V_927
928,V_928
929,V_929
930,V_930
931,V_931
932,V_932
933,V_933
934,V_934
935,V_935
936,V_936
937,V_937
938,V_938
939,V_939
940,V_940
941,V_941
942,V_942
943,V_943
944,V_944
945,V_945
946,V_946
947,V_947
948,V_948
949,V_949
950,V_950
951,V_951
952,V_952
953,V_953
954,V_954
955,V_955
956,V_956
957,V_957
958,V_958
959,V_959
960,V_960
961,V_961
962,V_962
963,V_963
964,V_964
965,V_965
966,V_966
967,V_967
968,V_968
969,V_969
970,V_970
971,V_971
972,V_972
973,V_973
974,V_974
975,V_975
976,V_976
977,V_977
978,V_978
979,V_979
980,V_980
981,V_981
982,V_982
983,V_983
984,V_984
985,V_985
986,V_986
987,V_987
988,V_988
989,V_989
990,V_990
991,V_991
992,V_992
993,V_993
994,V_994
995,V_995
996,V_996
997,V_997
998,V_998
999,V_999
1000,V_1000
