ID,P12
1,V_12-1
2,V_12-2
3,V_12-3
4,V_12-4
5,V_12-5
6,V_12-6
7,V_12-7
8,V_12-8
9,V_12-9
10,V_12-10
11,V_12-11
12,V_12-12
13,V_12-13
14,V_12-14
15,V_12-15
16,V_12-16
17,V_12-17
18,V_12-18
19,V_12-19
20,V_12-20
21,V_12-21
22,V_12-22
23,V_12-23
24,V_12-24
25,V_12-25
26,V_12-26
27,V_12-27
28,V_12-28
29,V_12-29
30,V_12-30
31,V_12-31
32,V_12-32
33,V_12-33
34,V_12-34
35,V_12-35
36,V_12-36
37,V_12-37
38,V_12-38
39,V_12-39
40,V_12-40
41,V_12-41
42,V_12-42
43,V_12-43
44,V_12-44
45,V_12-45
46,V_12-46
47,V_12-47
48,V_12-48
49,V_12-49
50,V_12-50
51,V_12-51
52,V_12-52
53,V_12-53
54,V_12-54
55,V_12-55
56,V_12-56
57,V_12-57
58,V_12-58
59,V_12-59
60,V_12-60
61,V_12-61
62,V_12-62
63,V_12-63
64,V_12-64
65,V_12-65
66,V_12-66
67,V_12-67
68,V_12-68
69,V_12-69
70,V_12-70
71,V_12-71
72,V_12-72
73,V_12-73
74,V_12-74
75,V_12-75
76,V_12-76
77,V_12-77
78,V_12-78
79,V_12-79
80,V_12-80
81,V_12-81
82,V_12-82
83,V_12-83
84,V_12-84
85,V_12-85
86,V_12-86
87,V_12-87
88,V_12-88
89,V_12-89
90,V_12-90
91,V_12-91
92,V_12-92
93,V_12-93
94,V_12-94
95,V_12-95
96,V_12-96
97,V_12-97
98,V_12-98
99,V_12-99
100,V_12-100
101,V_12-101
102,V_12-102
103,V_12-103
104,V_12-104
105,V_12-105
106,V_12-106
107,V_12-107
108,V_12-108
109,V_12-109
110,V_12-110
111,V_12-111
112,V_12-112
113,V_12-113
114,V_12-114
115,V_12-115
116,V_12-116
117,V_12-117
118,V_12-118
119,V_12-119
120,V_12-120
121,V_12-121
122,V_12-122
123,V_12-123
124,V_12-124
125,V_12-125
126,V_12-126
127,V_12-127
128,V_12-128
129,V_12-129
130,V_12-130
131,V_12-131
132,V_12-132
133,V_12-133
134,V_12-134
135,V_12-135
136,V_12-136
137,V_12-137
138,V_12-138
139,V_12-139
140,V_12-140
141,V_12-141
142,V_12-142
143,V_12-143
144,V_12-144
145,V_12-145
146,V_12-146
147,V_12-147
148,V_12-148
149,V_12-149
150,V_12-150
151,V_12-151
152,V_12-152
153,V_12-153
154,V_12-154
155,V_12-155
156,V_12-156
157,V_12-157
158,V_12-158
159,V_12-159
160,V_12-160
161,V_12-161
162,V_12-162
163,V_12-163
164,V_12-164
165,V_12-165
166,V_12-166
167,V_12-167
168,V_12-168
169,V_12-169
170,V_12-170
171,V_12-171
172,V_12-172
173,V_12-173
174,V_12-174
175,V_12-175
176,V_12-176
177,V_12-177
178,V_12-178
179,V_12-179
180,V_12-180
181,V_12-181
182,V_12-182
183,V_12-183
184,V_12-184
185,V_12-185
186,V_12-186
187,V_12-187
188,V_12-188
189,V_12-189
190,V_12-190
191,V_12-191
192,V_12-192
193,V_12-193
194,V_12-194
195,V_12-195
196,V_12-196
197,V_12-197
198,V_12-198
199,V_12-199
200,V_12-200
201,V_12-201
202,V_12-202
203,V_12-203
204,V_12-204
205,V_12-205
206,V_12-206
207,V_12-207
208,V_12-208
209,V_12-209
210,V_12-210
211,V_12-211
212,V_12-212
213,V_12-213
214,V_12-214
215,V_12-215
216,V_12-216
217,V_12-217
218,V_12-218
219,V_12-219
220,V_12-220
221,V_12-221
222,V_12-222
