ID,P22
1,V_22-1
2,V_22-2
3,V_22-3
4,V_22-4
5,V_22-5
6,V_22-6
7,V_22-7
8,V_22-8
9,V_22-9
10,V_22-10
11,V_22-11
12,V_22-12
13,V_22-13
14,V_22-14
15,V_22-15
16,V_22-16
17,V_22-17
18,V_22-18
19,V_22-19
20,V_22-20
21,V_22-21
22,V_22-22
23,V_22-23
24,V_22-24
25,V_22-25
26,V_22-26
27,V_22-27
28,V_22-28
29,V_22-29
30,V_22-30
31,V_22-31
32,V_22-32
33,V_22-33
34,V_22-34
35,V_22-35
36,V_22-36
37,V_22-37
38,V_22-38
39,V_22-39
40,V_22-40
41,V_22-41
42,V_22-42
43,V_22-43
44,V_22-44
45,V_22-45
46,V_22-46
47,V_22-47
48,V_22-48
49,V_22-49
50,V_22-50
51,V_22-51
52,V_22-52
53,V_22-53
54,V_22-54
55,V_22-55
56,V_22-56
57,V_22-57
58,V_22-58
59,V_22-59
60,V_22-60
61,V_22-61
62,V_22-62
63,V_22-63
64,V_22-64
65,V_22-65
66,V_22-66
67,V_22-67
68,V_22-68
69,V_22-69
70,V_22-70
71,V_22-71
72,V_22-72
73,V_22-73
74,V_22-74
75,V_22-75
76,V_22-76
77,V_22-77
78,V_22-78
79,V_22-79
80,V_22-80
81,V_22-81
82,V_22-82
83,V_22-83
84,V_22-84
85,V_22-85
86,V_22-86
87,V_22-87
88,V_22-88
89,V_22-89
90,V_22-90
91,V_22-91
92,V_22-92
93,V_22-93
94,V_22-94
95,V_22-95
96,V_22-96
97,V_22-97
98,V_22-98
99,V_22-99
100,V_22-100
101,V_22-101
102,V_22-102
103,V_22-103
104,V_22-104
105,V_22-105
106,V_22-106
107,V_22-107
108,V_22-108
109,V_22-109
110,V_22-110
111,V_22-111
112,V_22-112
113,V_22-113
114,V_22-114
115,V_22-115
116,V_22-116
117,V_22-117
118,V_22-118
119,V_22-119
120,V_22-120
121,V_22-121
122,V_22-122
123,V_22-123
124,V_22-124
125,V_22-125
126,V_22-126
127,V_22-127
128,V_22-128
129,V_22-129
130,V_22-130
131,V_22-131
132,V_22-132
133,V_22-133
134,V_22-134
135,V_22-135
136,V_22-136
137,V_22-137
138,V_22-138
139,V_22-139
140,V_22-140
141,V_22-141
142,V_22-142
143,V_22-143
144,V_22-144
145,V_22-145
146,V_22-146
147,V_22-147
148,V_22-148
149,V_22-149
150,V_22-150
